Year,MSHA ID,Mine Name,MineState,MineCounty,Mine Basin,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Production (short tons)
1996,3603023,Washington County Mines,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Twilight Industries Div Of U S,"212 State Street, Belle Vernon, PA 15012",Non-Union,"204,171"
1996,3607228,Bologna Mines,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Bologna Coal Company,"Box 271, Burgettstown, PA 15021",United Mine Workers of America,"121,444"
1996,3607271,Roman Mine,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Robert B. Goodall,"725 Midway Candor Road, Bulger, PA 15019",Non-Union,"7,310"
1996,3607755,Putt/raccoon,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Robinson Coal Co.,"Po Box 9347, Neville Islan, PA 15225",Non-Union,"236,162"
1996,3608515,Washington County Strips,Pennsylvania (Bituminous),Washington,Appalachia Northern,Active,Surface,-,Mine only,"Amerikohl Mining, Inc.","202 Sunset Drive, Butler, PA 16001",-,"1,030"
1996,3605104,Mcbroom Mine,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Victor P Smith,"P.O. Box 242, Ligonier, PA 15658",Non-Union,"17,034"
1996,3605528,D B #2 Strip,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Contractor,Mine only,"North Cambria Fuel Co., Inc.","Po Box 1319, Indiana, PA 15701",Non-Union,"381,753"
1996,3607350,Labosky Strip,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Sosko Coal Co. Inc.,"R.D. 3, Box 330, Mt Pleasant, PA 15666",Non-Union,"1,339"
1996,3607515,Zundel Strip,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Frb Inc.,"234 Rt 30 West, Ligonier, PA 15658",Non-Union,"1,986"
1996,3607602,Mammoth Strip,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Mehalic Bros,"1089 Sessi, Latrobe, PA 15650",Non-Union,"10,111"
1996,3608122,Westmoreland Mines,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Operating Subsidiary,Mine only,"Purco Coal, Inc","22 Van Voorhis Lane, Monongahela, PA 15063",Non-Union,"6,210"
1996,3608176,Westmoreland Strips,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Contractor,Mine only,Howard Neal Coal Corporation,"Po Box 1319, Indiana, PA 15701",Non-Union,"26,869"
1996,3608208,Mccullough Plant,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Lorasen Coal Contractors Inc.,"P.O. Bo 241, Harrison City, PA 15636",Non-Union,"8,709"
1996,3608234,Hepler #1,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Calvin W Hepler,"Rd #1 Box 224, Smithton, PA 15479",Non-Union,179
1996,3608262,Westmoreland Co. Strips,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,"Amerikohl Mining, Inc.","202 Sunset Drive, Butler, PA 16001",Non-Union,"219,327"
1996,3608482,Ardara Mine,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,-,Mine only,Thomas C. Mull,"500 Backwoods Lane, No Huntingdon, PA 15642",-,"6,718"
1996,3608506,Andrews Run Strip,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Bulldog Excavation,"P.O. Box 155, Chalk Hill, PA 15421",-,"6,244"
1996,3608583,Snyder Strip,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Lmm Inc.,"P.O. Box 517, Stoystown, PA 15563",-,803
1996,3608673,Stolicta Mine,Pennsylvania (Bituminous),Westmoreland,Appalachia Northern,Active,Surface,Indepedent Producer Operator,Mine only,Fred Kuzemchak,"R.D. #2, Box 563, Clymer, PA 15728",Non-Union,"2,368"
1996,4003082,Mine No. 10,Tennessee,Anderson,Appalachia Central,Active,Underground,-,Mine only,The Tennessee Coal Company,"P.O. Box 547, Lake City, TN 37769",-,"206,553"
1996,4003088,Buffalo Mountain,Tennessee,Anderson,Appalachia Central,Active,Surface,-,Mine only,"Addington Enterprises, Inc.","1500 North Big Run Road, Ashland, KY 41102",-,"272,831"
1996,4002998,Pine Ridge East Mine,Tennessee,Bledsoe,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Skyline Coal Company,"Hcr 65 Box 361, Dunlap, TN 37327",Non-Union,"2,602"
1996,4000699,No 1 Surface Mine,Tennessee,Campbell,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Premium Coal Company Inc,"P. O. Box 480, Lake City, TN 37769",Non-Union,"36,114"
1996,4002045,S & H Mine # 2,Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,S & H Mining Inc,"Box 480, Lake City, TN 37769",Non-Union,"115,296"
1996,4002801,S & H Mine #8,Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"S & H Mining, Inc.","P.O. Box 480, Lake City, TN 37769",Non-Union,"3,831"
1996,4002932,White Oak Strip,Tennessee,Campbell,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Rich Mountain Coal Co  Inc,"P.O. Box 39, Nevisdale, KY 40754",Non-Union,"294,253"
1996,4002936,#1 Auger,Tennessee,Campbell,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Goldens Creek Enterprises Inc,"11016 Hwy 92 East, Williamsburg, KY 40769",Non-Union,"13,519"
1996,4002988,Mine No. 1,Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Big Mountain Mining, Inc.","1345 Oak Ridge Tp Ste 10, Oak Ridge, TN 37830",-,"14,948"
1996,4003011,S & H Mine #7,Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,S And H Mining Inc,"P O Box 480, Lake City, TN 37769",Non-Union,"77,706"
1996,4003065,Mine No. 7,Tennessee,Campbell,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,The Tennessee Coal Company,"P.O. Box 547, Lake City, TN 37769",Non-Union,"212,111"
1996,4003069,Mine No. 4,Tennessee,Campbell,Appalachia Central,Active,Underground,-,Mine only,"U.s. Coal, Inc","130 Coal Street, Huntsville, TN 37756",-,"281,663"
1996,4003092,Mine No. 6,Tennessee,Campbell,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"U.s. Coal, Inc.","130 Coal Street, Huntsville, TN 37756",-,"17,409"
1996,4000521,No 2 Surface,Tennessee,Clairborne,Appalachia Central,Active,Surface,Contractor,Mine only,Four Leaf Coal Co Inc,"Box 204, Clairfield, TN 37715",Non-Union,"8,451"
1996,4002353,No. 1,Tennessee,Clairborne,Appalachia Central,Active,Underground,Contractor,Mine only,Straight Creek Mining Inc,"P O Box 22818, Knoxville, TN 37933",Non-Union,"239,832"
1996,4003026,Area # 2,Tennessee,Clairborne,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Robert Clear Coal Corp.,"P.O. Box 352, Lafollette, TN 37766",Non-Union,"211,158"
1996,4003096,Claiborne Co. #1,Tennessee,Clairborne,Appalachia Central,Inactive,Surface,Indepedent Producer Operator,Mine only,"Goldens Creek Enterprises, Inc","11016 Hwy 92 East, Williamsburg, KY 40769",-,"8,566"
1996,4003098,Claiborne #1,Tennessee,Clairborne,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Addington Enterprises, Inc.","1500 North Big Run Road, Ashland, KY 41102",-,"157,441"
1996,4003091,Cumberland # 1 Mine,Tennessee,Fentress,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Addington Enterprises, Inc.","1500 North Big Run Road, Ashland, KY 41102",-,"255,549"
1996,4002984,Morganville Strip Mine No. 4,Tennessee,Marion,Appalachia Southern,Inactive,Surface,Operating Subsidiary,Mine only,Tennessee Consolidated Coal Co,"1000 Pocket Road, Whitwell, TN 37397",-,"39,203"
1996,4003086,"Round Mountain Mining Co., Inc",Tennessee,Marion,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Round Mountain Mining Co., Inc","P O Box 1486, Tracy City, TN 37387",-,"6,740"
1996,4002944,Mine #7,Tennessee,Morgan,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"B&d Coal Co., Inc.","2925 Knoxville Hwy, Wartburg, TN 37887",Non-Union,"42,110"
1996,4001977,# 3-2 Mine,Tennessee,Scott,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,U.s. Coal Inc,"130 Coal Street, Huntsville, TN 37756",Non-Union,"154,561"
1996,4002875,Mine No. 41,Tennessee,Sequatchie,Appalachia Southern,Active,Underground,Operating Subsidiary,Mine only,Tennessee Energy Corp.,"1000 Pocket Road, Whitwell, TN 37397",Non-Union,"144,708"
1996,4002947,Big Brush Creek Mine,Tennessee,Sequatchie,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Skyline Coal Corporation,"Hcr 65 Box 361, Dunlap, TN 37327",Non-Union,"550,170"
1996,4002972,Mine No. 43,Tennessee,Sequatchie,Appalachia Southern,Active,Underground,Contractor,Mine only,Tennessee Energy Corp.,"1000 Pocket Road, Whitwell, TN 37397",Non-Union,"283,510"
1996,4102840,San Miguel Lignite Mine,Texas,Atascosa,Interior,Active,Surface,Contractor,Mine only,The North American Coal Corpor,"P.O. Box 399, Jourdanton, TX 78026",Non-Union,"3,324,110"
1996,4101192,Big Brown Strip,Texas,Freestone,Interior,Active,Surface,Operating Subsidiary,Mine only,Texas Utilities Mining Company,"P.O. Box 800, Fairfield, TX 75840",International Brotherhood of Electrical Workers,"5,195,579"
1996,4102847,Gibbons Creek Lignite Mine,Texas,Grimes,Interior,Inactive,Surface,Contractor,Mine and Preparation Plant,Texas Municipal Power Agency,"P.O. Box 7000, Bryan, TX 77805",Non-Union,"566,961"
1996,4100355,Darco Strip,Texas,Harrison,Interior,Active,Surface,Operating Subsidiary,Mine only,Norit Americas Inc.    .,"P.O. Box 790, Marshall, TX 75671",International Chemical Workers Union,"281,396"
1996,4103101,South Hallsville #1 Mine,Texas,Harrison,Interior,Active,Surface,Operating Subsidiary,Mine only,The Sabine Mining Company,"Route 2, Box 205, Hallsville, TX 75650",Non-Union,"3,892,053"
1996,4102776,Sulphur Springs Strip,Texas,Hopkins,Interior,Active,Surface,Operating Subsidiary,Mine only,Texas Utilities Mining Company,"P.O. Box 818, Sulphur Sprin, TX 75482",International Brotherhood of Electrical Workers,"2,152,078"
1996,4103164,Jewett Mine,Texas,Leon,Interior,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Northwestern Resources Company,"P.O. Box 915, Jewett, TX 75846",Non-Union,"8,865,214"
1996,4100356,Sandow Mine,Texas,Milam,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Aluminum Company Of America,"P.O. Box 1491, Rockdale, TX 76567",International Brotherhood of Electrical Workers,"6,615,490"
1996,4102632,Beckville Strip,Texas,Panola,Interior,Active,Surface,Operating Subsidiary,Mine only,Texas Utilities Mining Company,"P.O. Box 1359, Tatum, TX 75691",International Brotherhood of Electrical Workers,"6,813,996"
1996,4103428,Calvert Mine,Texas,Robertson,Interior,Active,Surface,Operating Subsidiary,Mine only,Walnut Creek Mining Company,"P.O. Box H, Bremond, TX 76629",Non-Union,"1,933,392"
1996,4103660,Oak Hill Strip,Texas,Rusk,Interior,Active,Surface,Operating Subsidiary,Mine only,Texas Utilities Mining Company,"P.O. Box 1359, Tatum, TX 75691",International Brotherhood of Electrical Workers,"6,508,728"
1996,4101900,Winfield North Strip,Texas,Titus,Interior,Active,Surface,Operating Subsidiary,Mine only,Texas Utilities Mining Company,"P.O. Box 1636, Mount Pleasan, TX 75455",International Brotherhood of Electrical Workers,"8,568,801"
1996,4102803,Palafox,Texas,Webb,Interior,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Farco Mining Of Texas, Inc.","P.O. Box 11050, Fort Smith, AR 72917",Non-Union,"445,770"
1996,4200077,Soldier Canyon,Utah,Carbon,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Canyon Fuel Company, Llc","P.O. Box 1029, Wellington, UT 84542",Non-Union,"976,941"
1996,4200171,Star Point #2,Utah,Carbon,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Cyprus Plateau Mining Corporat,"P.O. Box 7007, Price, UT 84501",Non-Union,"2,911,284"
1996,4201280,White Oak Mine #2,Utah,Carbon,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,White Oak Mining & Constructio,"Scofield Route, Helper, UT 84526",United Mine Workers of America,"1,092,545"
1996,4201566,Skyline Mine No. 3,Utah,Carbon,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Canyon Fuel Company, Llc","P.O. Box 719-Scofield Rt, Helper, UT 84526",Non-Union,"4,628,282"
1996,4202028,Aberdeen,Utah,Carbon,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine only,"Andalex Resources, Inc.","P.O. Box 902, Price, UT 84501",Non-Union,"2,449,319"
1996,4202113,Willow Creek Mine,Utah,Carbon,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Cyprus Plateau Mining Corp.,"Po Box 7007, Price, UT 84501",-,"7,264"
1996,4200121,Deer Creek Mine,Utah,Emery,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Energy West Mining Company,"P.O. Box 310, Huntington, UT 84528",United Mine Workers of America,"4,337,999"
1996,4201211,Trail Mountain Mine,Utah,Emery,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Energy West Mining Company,"P.O. Box 310, Huntington, UT 84528",United Mine Workers of America,"3,825,647"
1996,4201715,Crandall Canyon Mine,Utah,Emery,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Genwal Resources, Inc.","P.O. Box 1420, Huntington, UT 84528",Non-Union,"2,494,262"
1996,4202095,Bear Canyon No. 2,Utah,Emery,Uinta Region,Active,Underground,-,Mine and Preparation Plant,C.w. Mining Company (co-Op Min,"P.O. B0x 300, Huntington, UT 84528",-,"580,537"
1996,4200089,Sufco,Utah,Sevier,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Canyon Fuel Company, Llc","397 South 800 West, Salina, UT 84654",Non-Union,"4,202,439"
1996,4401520,Virginia Pocahontas 3,Virginia,Buchanan,Appalachia Central,Inactive,Underground,Operating Subsidiary,Mine and Preparation Plant,Island Creek Coal Company,"Drawer L, Oakwood, VA 24631",United Mine Workers of America,"1,583,659"
1996,4401717,Raven No. 1 Mine,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"A & N Coal Company, Inc.","110 Birch Street, Raven, VA 24639",Non-Union,"195,789"
1996,4403317,No. 1,Virginia,Buchanan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Apollo Coal Co., Inc.","Po Box 1066, Grundy, VA 24614",-,"203,931"
1996,4403524,No. 2,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"Fray Mining, Inc.","P.O. Box 942, Tazewell, VA 24651",Non-Union,"71,113"
1996,4403658,No. 2 Surface,Virginia,Buchanan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Twin Star Mining, Inc.","148-B Bristol East Rd, Bristol, VA 24201",Non-Union,"294,972"
1996,4403795,Vp 8,Virginia,Buchanan,Appalachia Central,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Island Creek Coal Company,"Drawer L, Oakwood, VA 24631",United Mine Workers of America,"2,784,204"
1996,4403922,#1,Virginia,Buchanan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Bald Eagle Coal Corporation,"Po Box 1183, Vansant, VA 24656",United Mine Workers of America,"43,775"
1996,4403926,No 2,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"Black Nugget Mining, Inc.","P.O. Box 837, Grundy, VA 24614",-,"113,541"
1996,4404856,Buchanan Mine #1,Virginia,Buchanan,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Consolidation Coal Company,"Po Box 230, Mavisdale, VA 24624",Non-Union,"3,556,890"
1996,4405444,#1,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"H.o.m. Coal Co., Inc.","P.O. Box 1025, Grundy, VA 24614",-,"67,162"
1996,4405770,No. 1,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,Black Dog Coal Corporation,"Box 827, Grundy, VA 24614",Non-Union,"222,131"
1996,4405926,Mine No 1,Virginia,Buchanan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Solid Mining Company Inc,"Rt 1 Box 416, Grundy, VA 24614",Non-Union,"70,702"
1996,4406051,Mine No. 4,Virginia,Buchanan,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Mackie J. Coal Company, Inc.","Rt 2 Box 530, Grundy, VA 24614",Non-Union,"70,318"
1996,4406097,No. 1 Mine,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"Lowe Mining, Inc.","Rt.2 Box 665-B, Vansant, VA 24656",-,"10,550"
1996,4406195,No. 1 Mine,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,Classic Coal Corporation,"P.O. Box 1025, Grundy, VA 24614",Non-Union,"84,714"
1996,4406259,No. 1,Virginia,Buchanan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Great Knobs Mining Corp.,"P.O. Box 916, Abingdon, VA 24212",United Mine Workers of America,"96,552"
1996,4406260,No. 5,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"Terrie Lynn Coal Co., Inc.","P.O. Box 703, Oakwood, VA 24631",Non-Union,"8,369"
1996,4406322,Mine #4,Virginia,Buchanan,Appalachia Central,Active,Surface,Contractor,Mine only,"Horn Construction Company, Inc","Po Box 815, Grundy, VA 24614",Non-Union,"110,461"
1996,4406358,Horn #2 Strip #16,Virginia,Buchanan,Appalachia Central,Active,Surface,Contractor,Mine only,Horn Const. Co Inc,"Po Box 815, Grundy, VA 24614",-,"64,291"
1996,4406452,#1,Virginia,Buchanan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Ace Mining, Inc.","P.O. Box 1980, Grundy, VA 24614",Non-Union,"43,605"
1996,4406469,Mine No. 3,Virginia,Buchanan,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Misty-Bec Coal Corp.,"P.O. Box 1715, Bristol, VA 24603",Non-Union,"166,710"
1996,4406483,No. 1,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"K & N Coal Company, Inc.","Rt. 1 Box 513, Grundy, VA 24614",Non-Union,"9,783"
1996,4406486,Dominion No. 6,Virginia,Buchanan,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Dominion Coal Corporation,"P.O. Box 70, Vansant, VA 24656",Non-Union,"23,730"
1996,4406497,#3,Virginia,Buchanan,Appalachia Central,Active,Underground,Contractor,Mine only,"J.j. Coal Co., Inc.","Rt 2 Box 530, Grundy, VA 24614",Non-Union,"101,768"
